player_id,name,is_human,description,strategy,difficulty,registration_date,nb_train_steps
1130,rusher_2j_4c_conf_12_200000_steps.zip,False,,rusher,,2025-01-18 01:46:17.504680+01:00,200000
1131,rusher_2j_4c_conf_12_400000_steps.zip,False,,rusher,,2025-01-18 01:46:28.644296+01:00,400000
1132,rusher_2j_4c_conf_12_50000_steps.zip,False,,rusher,,2025-01-18 01:46:39.722921+01:00,50000
1133,spawner_2j_4c_conf_12_100000_steps.zip,False,,spawner,,2025-01-18 01:46:51.050771+01:00,100000
1134,spawner_2j_4c_conf_12_200000_steps.zip,False,,spawner,,2025-01-18 01:47:00.631105+01:00,200000
1135,spawner_2j_4c_conf_12_400000_steps.zip,False,,spawner,,2025-01-18 01:47:11.352801+01:00,400000
1136,spawner_2j_4c_conf_12_50000_steps.zip,False,,spawner,,2025-01-18 01:47:21.509745+01:00,50000
1137,suboptimal_2j_4c_conf_12_100000_steps.zip,False,,suboptimal,,2025-01-18 01:47:34.398953+01:00,100000
1138,suboptimal_2j_4c_conf_12_200000_steps.zip,False,,suboptimal,,2025-01-18 01:47:53.046573+01:00,200000
1139,suboptimal_2j_4c_conf_12_400000_steps.zip,False,,suboptimal,,2025-01-18 01:48:03.877939+01:00,400000
1140,suboptimal_2j_4c_conf_12_50000_steps.zip,False,,suboptimal,,2025-01-18 01:48:13.917499+01:00,50000
1141,aggressive_4j_4c_conf_16_100000_steps.zip,False,,aggressive,,2025-01-18 01:48:26.589537+01:00,100000
1142,aggressive_4j_4c_conf_16_200000_steps.zip,False,,aggressive,,2025-01-18 01:48:33.501156+01:00,200000
1143,aggressive_4j_4c_conf_16_400000_steps.zip,False,,aggressive,,2025-01-18 01:48:39.959594+01:00,400000
1144,aggressive_4j_4c_conf_16_50000_steps.zip,False,,aggressive,,2025-01-18 01:48:46.603497+01:00,50000
1145,balanced_4j_4c_conf_16_100000_steps.zip,False,,balanced,,2025-01-18 01:48:53.405592+01:00,100000
1146,balanced_4j_4c_conf_16_200000_steps.zip,False,,balanced,,2025-01-18 01:49:03.366042+01:00,200000
1147,balanced_4j_4c_conf_16_400000_steps.zip,False,,balanced,,2025-01-18 01:49:15.543500+01:00,400000
1148,balanced_4j_4c_conf_16_50000_steps.zip,False,,balanced,,2025-01-18 01:49:23.307020+01:00,50000
1149,defensive_4j_4c_conf_16_100000_steps.zip,False,,defensive,,2025-01-18 01:49:30.218313+01:00,100000
1150,defensive_4j_4c_conf_16_200000_steps.zip,False,,defensive,,2025-01-18 01:49:36.909392+01:00,200000
